Date,Close
2014-10-13,2229.59
2014-10-14,2230.65
2014-10-15,2229.36
2014-10-16,2236.64
2014-10-17,2216.87
2014-10-20,2214.28
2014-10-21,2222.57
2014-10-22,2221.66
2014-10-23,2220.45
2014-10-24,2226.37
2014-10-27,2225.34
2014-10-28,2222.54
2014-10-29,2244.15
2014-10-30,2249.27
2014-10-31,2249.27
2014-11-03,2235.23
2014-11-04,2230.94
2014-11-05,2229.13
2014-11-06,2228.39
2014-11-07,2228.85
2014-11-10,2231.73
2014-11-11,2232.57
2014-11-12,2248.07
2014-11-13,2257.02
2014-11-14,2260.17
2014-11-17,2262.14
2014-11-18,2264.67
2014-11-19,2272.09
2014-11-20,2278.91
2014-11-21,2284.97
2014-11-24,2266.81
2014-11-25,2272.41
2014-11-26,2278.14
2014-11-27,2279.77
2014-11-28,2266.92
2014-12-01,2269.64
2014-12-02,2281.52
2014-12-03,2286.36
2014-12-04,2300.11
2014-12-08,2306.81
2014-12-09,2311.37
2014-12-10,2303.15
2014-12-11,2307.52
2014-12-12,2306.73
2014-12-14,2305.48
2014-12-15,2305.48
2014-12-16,2305.44
2014-12-17,2307.17
2014-12-18,2307.81
2014-12-19,2297.72
2014-12-22,2298.03
2014-12-23,2301.72
2014-12-24,2286.11
2014-12-29,2286.11
2014-12-30,2260.59
2014-12-31,2261.02
2015-01-02,2287.32
2015-01-05,2282.46
2015-01-06,2274.18
2015-01-07,2272.42
2015-01-08,2272.42
2015-01-09,2261.09
2015-01-12,2260.14
2015-01-13,2259.78
2015-01-14,2228.43
2015-01-15,2228.48
2015-01-16,2233.39
2015-01-19,2225.73
2015-01-20,2220.32
2015-01-21,2216.03
2015-01-22,2208.02
2015-01-23,2183.24
2015-01-26,2183.68
2015-01-27,2164.06
2015-01-28,2166.76
2015-01-29,2161.14
2015-01-30,2173.95
2015-02-02,2155.66
2015-02-03,2143.5
2015-02-05,2143.68
2015-02-06,2149.8
2015-02-09,2155.95
2015-02-10,2145.59
2015-02-11,2150.66
2015-02-12,2149.52
2015-02-13,2149.11
2015-02-16,2152.66
2015-02-17,2151.21
2015-02-18,2154.07
2015-02-19,2153.64
2015-02-20,2158.4
2015-02-23,2161.31
2015-02-24,2163.97
2015-02-25,2162.71
2015-02-27,2177.95
2015-03-02,2179
2015-03-03,2177.9
2015-03-04,2176.96
2015-03-05,2173.46
2015-03-09,2179.17
2015-03-10,2177.47
2015-03-11,2178.87
2015-03-12,2182.13
2015-03-13,2189.46
2015-03-16,2191.15
2015-03-17,2194.27
2015-03-18,2185.24
2015-03-19,2195.29
2015-03-20,2190.84
2015-03-23,2194.09
2015-03-24,2195.47
2015-03-25,2206.38
2015-03-26,2206.11
2015-03-27,2212.22
2015-03-30,2215.31
2015-03-31,2220.37
2015-04-01,2227.73
2015-04-02,2230.54
2015-04-07,2224.43
2015-04-08,2237.46
2015-04-09,2218.07
2015-04-10,2222.61
2015-04-13,2222.41
2015-04-14,2233.37
2015-04-15,2232.59
2015-04-16,2262.96
2015-04-18,2270.45
2015-04-20,2249.51
2015-04-21,2250.29
2015-04-22,2251.24
2015-04-23,2259.4
2015-04-24,2262.76
2015-04-27,2259.05
2015-04-28,2263.79
2015-04-29,2268.53
2015-04-30,2272.77
2015-05-04,2272.26
2015-05-05,2272.26
2015-05-06,2290.59
2015-05-07,2273.03
2015-05-08,2255.03
2015-05-11,2276.02
2015-05-12,2281.14
2015-05-13,2301.02
2015-05-14,2301.02
2015-05-15,2307.71
2015-05-18,2320.02
2015-05-19,2316.17
2015-05-20,2317.33
2015-05-21,2337.61
2015-05-22,2360.76
2015-05-26,2362.04
2015-05-27,2361.02
2015-05-28,2362.28
2015-05-29,2362.63
2015-06-01,2356.84
2015-06-03,2365.09
2015-06-04,2365.09
2015-06-05,2369.44
2015-06-08,2373.7
2015-06-09,2386.51
2015-06-10,2380.78
2015-06-11,2360.43
2015-06-12,2359.43
2015-06-15,2363.81
2015-06-16,2360.66
2015-06-17,2382.07
2015-06-18,2377.66
2015-06-19,2368.85
2015-06-22,2366.08
2015-06-23,2371.62
2015-06-24,2369.67
2015-06-25,2370.62
2015-06-26,2369.3
2015-06-29,2371.15
2015-06-30,2352.23
2015-07-02,2342.79
2015-07-03,2341.59
2015-07-06,2348.67
2015-07-07,2346.79
2015-07-08,2337.61
2015-07-09,2331.79
2015-07-10,2338.72
2015-07-13,2335.08
2015-07-14,2320.75
2015-07-15,2294.06
2015-07-16,2295.57
2015-07-17,2290.4
2015-07-21,2274.62
2015-07-22,2251.14
2015-07-23,2273.91
2015-07-24,2275.34
2015-07-27,2263.44
2015-07-28,2254.85
2015-07-29,2246.51
2015-07-30,2218.63
2015-07-31,2198.33
2015-08-04,2181.48
2015-08-05,2179.92
2015-08-06,2175.63
2015-08-07,2175.3
2015-08-10,2170.32
2015-08-11,2168.2
2015-08-12,2171.57
2015-08-13,2168.5
2015-08-14,2148.77
2015-08-15,2148.77
2015-08-17,2156.68
2015-08-18,2155.49
2015-08-19,2155.65
2015-08-20,2152.85
2015-08-21,2164.22
2015-08-24,2169.66
2015-08-25,2152.59
2015-08-26,2147.97
2015-08-27,2144.08
2015-08-28,2155.43
2015-08-31,2154.77
2015-09-01,2152.36
2015-09-02,2109.57
2015-09-03,2101.45
2015-09-04,2100.42
2015-09-07,2094.09
2015-09-08,2104.05
2015-09-09,2094.7
2015-09-10,2089.03
2015-09-11,2088.39
2015-09-14,2081.18
2015-09-15,2073.43
2015-09-16,2070.49
2015-09-17,2061.96
2015-09-18,2049.18
2015-09-22,2039.23
2015-09-23,2039.07
2015-09-25,2039.12
2015-09-28,2037.29
2015-09-29,1996.99
2015-09-30,2009.52
2015-10-01,2000.12
2015-10-02,1999.92
2015-10-05,1998.83
2015-10-06,2000.22
2015-10-07,1991.86
2015-10-08,1995.31
2015-10-09,1984.11
2015-10-12,1985.4
2015-10-13,1993.38
2015-10-14,1993.38
2015-10-15,1986.83
2015-10-16,1987.85
2015-10-19,1990.65
2015-10-20,1988.91
2015-10-21,1989.81
2015-10-22,1987.88
2015-10-23,1987.37
2015-10-26,1986.31
2015-10-27,1986.1
2015-10-28,1986.1
2015-10-29,1987.36
2015-10-30,2013.22
2015-11-02,2014.29
2015-11-03,2014.29
2015-11-04,1985.05
2015-11-05,1983.74
2015-11-06,1984.22
2015-11-09,1984.02
2015-11-10,1978.96
2015-11-11,1979.28
2015-11-12,1978.35
2015-11-13,1974.09
2015-11-16,1963.34
2015-11-17,1968.32
2015-11-18,1967.7
2015-11-19,1969.58
2015-11-20,1972.64
2015-11-23,1973.13
2015-11-24,1969.96
2015-11-25,1975.66
2015-11-26,1975.66
2015-11-27,1975.21
2015-11-30,1974.02
2015-12-01,1975.02
2015-12-02,1973.97
2015-12-03,1972.89
2015-12-07,1962.83
2015-12-08,1963.51
2015-12-09,1956.91
2015-12-10,1954.5
2015-12-11,1954.21
2015-12-14,1962.63
2015-12-15,1968.66
2015-12-16,1968.03
2015-12-17,1968.71
2015-12-18,1969.14
2015-12-21,1973.88
2015-12-22,1975.71
2015-12-23,1977.48
2015-12-24,1988.8
2015-12-29,1988.58
2015-12-30,1987.89
2015-12-31,1994.91
2016-01-04,1994.59
2016-01-05,1996.52
2016-01-06,1995.16
2016-01-07,1999.88
2016-01-08,1999.03
2016-01-11,1999.06
2016-01-12,2008.85
2016-01-13,2013.44
2016-01-14,2013.81
2016-01-15,2007.5
2016-01-18,1996.01
2016-01-19,1990.37
2016-01-20,1993.72
2016-01-21,1998.68
2016-01-22,2000.02
2016-01-25,1999.84
2016-01-26,1998.19
2016-01-27,2005.93
2016-01-28,2006.29
2016-01-29,2004.12
2016-02-01,1992.18
2016-02-02,1987.52
2016-02-03,1984.24
2016-02-04,1981.07
2016-02-05,1972.19
2016-02-08,1981.82
2016-02-09,1982.79
2016-02-10,1998.51
2016-02-11,1999.14
2016-02-12,2000.7
2016-02-15,1994.63
2016-02-16,1991.42
2016-02-17,1992.97
2016-02-18,1992.28
2016-02-19,1992.63
2016-02-22,1993.11
2016-02-23,1993.11
2016-02-24,1992.94
2016-02-25,1981.87
2016-02-26,1980.13
2016-02-29,1972.18
2016-03-01,1968.98
2016-03-02,1970.87
2016-03-03,1969.92
2016-03-04,1970.85
2016-03-08,1970.85
2016-03-09,1970.62
2016-03-10,1963.72
2016-03-11,1954.49
2016-03-14,1956.16
2016-03-15,1954.08
2016-03-16,1941.46
2016-03-17,1924.87
2016-03-18,1924.91
2016-03-21,1916.41
2016-03-22,1907.59
2016-03-23,1915.63
2016-03-24,1915.5
2016-03-29,1915.5
2016-03-30,1913.62
2016-03-31,1912.02
2016-04-01,1909.51
2016-04-04,1909.08
2016-04-05,1909.08
2016-04-06,1907.44
2016-04-07,1907.98
2016-04-08,1905.93
2016-04-11,1905.93
2016-04-12,1901.56
2016-04-13,1897.32
2016-04-14,1896.62
2016-04-15,1888.5
2016-04-18,1878.79
2016-04-19,1883.47
2016-04-20,1872.88
2016-04-21,1861.75
2016-04-22,1844.62
2016-04-25,1840.01
2016-04-26,1839.52
2016-04-27,1829.25
2016-04-28,1829.79
2016-04-29,1828.78
2016-05-03,1828.46
2016-05-04,1825.3
2016-05-05,1806.51
2016-05-06,1801.28
2016-05-09,1811.47
2016-05-10,1806.31
2016-05-11,1782.15
2016-05-12,1789.54
2016-05-13,1788.97
2016-05-16,1783.6
2016-05-17,1777.04
2016-05-18,1772.21
2016-05-19,1772.21
2016-05-20,1777.05
2016-05-23,1772.79
2016-05-24,1770.28
2016-05-26,1770.49
2016-05-27,1773.14
2016-05-30,1770.68
2016-05-31,1758.35
2016-06-01,1751.6
2016-06-02,1751.79
2016-06-03,1753.52
2016-06-06,1752.8
2016-06-07,1747.74
2016-06-08,1759.82
2016-06-09,1759.13
2016-06-10,1753.35
2016-06-13,1756.16
2016-06-14,1757.77
2016-06-15,1767.84
2016-06-16,1771.47
2016-06-20,1772.12
2016-06-21,1769.88
2016-06-22,1777.33
2016-06-23,1776.92
2016-06-24,1775.57
2016-06-27,1777.76
2016-06-28,1787.59
2016-06-29,1787.12
2016-06-30,1787.5
2016-07-04,1786.7
2016-07-05,1786.4
2016-07-07,1787.17
2016-07-08,1795.73
2016-07-11,1787.94
2016-07-12,1786.41
2016-07-13,1786.88
2016-07-14,1787.23
2016-07-15,1781.08
2016-07-18,1777.24
2016-07-19,1779.78
2016-07-20,1781.21
2016-07-21,1779.36
2016-07-22,1780.45
2016-07-25,1779.31
2016-07-26,1787.53
2016-07-27,1787.74
2016-07-28,1787.01
2016-07-29,1796.29
2016-08-01,1787.26
2016-08-02,1789.73
2016-08-03,1791.72
2016-08-04,1793.27
2016-08-05,1801.54
2016-08-08,1802.7
2016-08-09,1804.83
2016-08-10,1804.94
2016-08-11,1806.38
2016-08-12,1807.71
2016-08-15,1809.61
2016-08-16,1819.42
2016-08-17,1832.65
2016-08-18,1824.42
2016-08-19,1810.89
2016-08-22,1821.66
2016-08-23,1820.66
2016-08-24,1816.16
2016-08-25,1812.91
2016-08-26,1808.57
2016-08-29,1814.28
2016-08-30,1813.96
2016-08-31,1805.36
2016-09-01,1811.4
2016-09-02,1810.04
2016-09-05,1802.65
2016-09-06,1794.87
2016-09-07,1794.08
2016-09-08,1791.24
2016-09-09,1791.95
2016-09-13,1783.32
2016-09-14,1778.74
2016-09-15,1778.34
2016-09-16,1784.97
2016-09-19,1782.36
2016-09-20,1775.99
2016-09-22,1773.53
2016-09-23,1775.12
2016-09-26,1782.91
2016-09-27,1774.09
2016-09-28,1774.38
2016-09-29,1774.38
2016-09-30,1774.9
2016-10-03,1775.32
2016-10-04,1773.61
2016-10-05,1773.77
2016-10-06,1768.93
2016-10-07,1768.04
2016-10-10,1767.98
2016-10-11,1768.82
2016-10-12,1769.63
2016-10-13,1770.56
2016-10-14,1770.56
2016-10-17,1763.81
2016-10-18,1760.06
2016-10-19,1755.29
2016-10-20,1755.9
2016-10-21,1755.61
2016-10-24,1752.54
2016-10-25,1748.65
2016-10-26,1741.91
2016-10-27,1738.49
2016-10-28,1710.67
2016-10-31,1728.37
2016-11-01,1727.95
2016-11-02,1713.18
2016-11-03,1711.3
2016-11-04,1706.19
2016-11-07,1706.4
2016-11-08,1704.05
2016-11-09,1696.41
2016-11-10,1687.3
2016-11-11,1679.41
2016-11-14,1676.25
2016-11-15,1670.36
2016-11-16,1676.59
2016-11-17,1667.26
2016-11-18,1688.92
2016-11-21,1682.33
2016-11-22,1648.83
2016-11-23,1627.11
2016-11-24,1590.57
2016-11-25,1625.09
2016-11-28,1580.88
2016-11-29,1586.74
2016-11-30,1575.71
2016-12-01,1559.31
2016-12-05,1544.24
2016-12-06,1544.45
2016-12-07,1527.94
2016-12-08,1544.1
2016-12-09,1571.73
2016-12-12,1571.73
2016-12-13,1582.74
2016-12-14,1577.96
2016-12-15,1579.12
2016-12-16,1579.12
2016-12-19,1605.71
2016-12-20,1631.63
2016-12-21,1633.9
2016-12-22,1663.27
2016-12-23,1662.96
2016-12-28,1661.56
2016-12-29,1662.25
2016-12-30,1689.09
2017-01-03,1698.2
2017-01-04,1703.34
2017-01-05,1703.77
2017-01-06,1699.42
2017-01-09,1699.39
2017-01-10,1707.32
2017-01-11,1722.6
2017-01-12,1728.92
2017-01-13,1735.67
2017-01-16,1732.47
2017-01-17,1734.16
2017-01-18,1737.86
2017-01-19,1750.54
2017-01-20,1759.27
2017-01-23,1760.81
2017-01-24,1765.17
2017-01-25,1766.65
2017-01-26,1767.06
2017-01-27,1767.89
2017-01-30,1770.49
2017-01-31,1776.4
2017-02-01,1780.82
2017-02-02,1790.1
2017-02-03,1825.59
2017-02-06,1794.74
2017-02-07,1787.54
2017-02-08,1798.54
2017-02-09,1796.31
2017-02-10,1805.09
2017-02-13,1806.96
2017-02-14,1813.47
2017-02-15,1808.5
2017-02-16,1809.1
2017-02-17,1809.47
2017-02-20,1809.83
2017-02-21,1811.03
2017-02-22,1839.52
2017-02-23,1832.9
2017-02-24,1857.1
2017-02-27,1854.49
2017-02-28,1854.53
2017-03-01,1867.74
2017-03-02,1868.74
2017-03-03,1868.19
2017-03-07,1868.01
2017-03-08,1869.04
2017-03-09,1871.51
2017-03-10,1874.76
2017-03-13,1875.57
2017-03-14,1877.57
2017-03-15,1879.64
2017-03-16,1878.11
2017-03-17,1879.6
2017-03-20,1878.58
2017-03-21,1889
2017-03-22,1886.53
2017-03-23,1887.9
2017-03-24,1890.51
2017-03-27,1902.15
2017-03-28,1895.54
2017-03-29,1888.94
2017-03-30,1879.25
2017-03-31,1865.01
2017-04-03,1865.01
2017-04-04,1874.41
2017-04-05,1881.02
2017-04-06,1896.12
2017-04-07,1898.34
2017-04-10,1886.03
2017-04-11,1882.99
2017-04-12,1881.92
2017-04-13,1882.08
2017-04-18,1880.55
2017-04-19,1867.73
2017-04-20,1869.87
2017-04-21,1885.76
2017-04-24,1879.27
2017-04-25,1883.56
2017-04-26,1891
2017-04-27,1885.41
2017-04-28,1896.13
2017-05-02,1895.78
2017-05-03,1899.19
2017-05-04,1885.04
2017-05-05,1884.87
2017-05-08,1893.45
2017-05-09,1904.24
2017-05-10,1905.47
2017-05-11,1904.75
2017-05-12,1899.68
2017-05-15,1906.17
2017-05-16,1908.23
2017-05-17,1913.5
2017-05-18,1913.26
2017-05-19,1915.9
2017-05-22,1922.73
2017-05-23,1921.01
2017-05-24,1920.86
2017-05-26,1923.53
2017-05-29,1923.97
2017-05-30,1918.73
2017-05-31,1919.71
2017-06-01,1919.02
2017-06-02,1918.94
2017-06-05,1919.21
2017-06-06,1916.78
2017-06-07,1921.09
2017-06-08,1922.39
2017-06-09,1917.27
2017-06-12,1912.72
2017-06-13,1914.4
2017-06-14,1922.71
2017-06-15,1928.65
2017-06-16,1934.12
2017-06-19,1934.82
2017-06-20,1937.07
2017-06-21,1939.25
2017-06-22,1941.43
2017-06-23,1949.48
2017-06-27,1947.8
2017-06-28,1951.54
2017-06-29,1951.77
2017-06-30,1964.55
2017-07-04,1963.46
2017-07-05,1973.94
2017-07-06,1976.74
2017-07-07,1991
2017-07-10,1990.35
2017-07-11,2017.08
2017-07-12,2034.61
2017-07-13,2037.35
2017-07-14,2086.38
2017-07-17,2125.5
2017-07-18,2136.01
2017-07-19,2156.68
2017-07-20,2201.63
2017-07-21,2217.79
2017-07-24,2229.38
2017-07-25,2244.24
2017-07-26,2259.76
2017-07-27,2256.17
2017-07-28,2257.45
2017-07-31,2256.78
2017-08-01,2251.91
2017-08-02,2253.98
2017-08-03,2254.22
2017-08-04,2268.45
2017-08-07,2262.77
2017-08-08,2267.59
2017-08-09,2275.74
2017-08-10,2277.65
2017-08-11,2271.31
2017-08-14,2273.02
2017-08-15,2266.25
2017-08-16,2265.82
2017-08-17,2274.41
2017-08-18,2284.92
2017-08-21,2305.71
2017-08-22,2310.39
2017-08-23,2320.09
2017-08-24,2338.41
2017-08-25,2342.46
2017-08-28,2344.59
2017-08-29,2352.22
2017-08-30,2371.42
2017-08-31,2389.01
2017-09-04,2448.66
2017-09-05,2451.79
2017-09-06,2458.11
2017-09-07,2444.66
2017-09-08,2374.45
2017-09-11,2363.48
2017-09-12,2339.49
2017-09-13,2327.51
2017-09-14,2315.48
2017-09-15,2310.28
2017-09-18,2301.2
2017-09-19,2302.62
2017-09-20,2305.37
2017-09-22,2291.6
2017-09-25,2286.01
2017-09-26,2282.19
2017-09-27,2284.51
2017-09-28,2284.3
2017-09-29,2326.09
2017-10-02,2335.37
2017-10-03,2299.27
2017-10-04,2293.24
2017-10-05,2287.05
2017-10-06,2287.88
2017-10-09,2286.37
2017-10-10,2286.51
2017-10-11,2287.03
2017-10-12,2284.3
2017-10-13,2285.97
2017-10-16,2285.97
2017-10-17,2316.48
2017-10-18,2316.02
2017-10-19,2318.85
2017-10-20,2314.98
2017-10-23,2314.98
2017-10-24,2324.65
2017-10-25,2349.44
2017-10-26,2348.71
2017-10-27,2352.11
2017-10-30,2359.25
2017-10-31,2361.48
2017-11-01,2359.3
2017-11-02,2363.62
2017-11-03,2367.28
2017-11-06,2383.53
2017-11-07,2385.4
2017-11-08,2387.2
2017-11-09,2389.34
2017-11-10,2407.98
2017-11-13,2409.16
2017-11-14,2458.19
2017-11-15,2494.91
2017-11-16,2517.71
2017-11-17,2520.87
2017-11-20,2547.12
2017-11-21,2546.94
2017-11-22,2557.27
2017-11-23,2553.14
2017-11-24,2556.28
2017-11-27,2544.31
2017-11-28,2530.89
2017-11-29,2513.59
2017-11-30,2521.67
2017-12-04,2520.44
2017-12-05,2509.99
2017-12-06,2514.52
2017-12-07,2508.53
2017-12-08,2520.78
2017-12-11,2523.95
2017-12-12,2531.78
2017-12-13,2533.27
2017-12-14,2533.49
2017-12-15,2533.91
2017-12-18,2542.25
2017-12-19,2546.82
2017-12-20,2547.24
2017-12-21,2556.72
2017-12-22,2576.18
2017-12-27,2569.41
2017-12-28,2576.39
2017-12-29,2579.72
2018-01-02,2579.72
2018-01-03,2585.91
2018-01-04,2593.61
2018-01-05,2635.67
2018-01-08,2671.53
2018-01-09,2666.68
2018-01-10,2697.54
2018-01-11,2725.84
2018-01-12,2759.91
2018-01-15,2781.63
2018-01-16,2817.66
2018-01-17,2845.39
2018-01-18,2858.68
2018-01-19,2870.81
2018-01-22,2886.65
2018-01-23,2912.83
2018-01-24,2991.67
2018-01-25,3004.75
2018-01-26,3036.41
2018-01-29,3034.13
2018-01-30,3060.7
2018-01-31,3076.98
2018-02-01,3140.87
2018-02-02,3147.19
2018-02-05,3177.67
2018-02-06,3193.58
2018-02-07,3233.13
2018-02-08,3249.07
2018-02-09,3248.57
2018-02-12,3261.74
2018-02-13,3298.78
2018-02-14,3300.11
2018-02-15,3319.32
2018-02-16,3338.3
2018-02-19,3339.29
2018-02-20,3334.84
2018-02-21,3334.99
2018-02-22,3328.44
2018-02-23,3336.63
2018-02-26,3335.16
2018-02-27,3335.02
2018-02-28,3337.2
2018-03-01,3343.01
2018-03-02,3309.93
2018-03-05,3295.4
2018-03-07,3287.63
2018-03-08,3261.64
2018-03-09,3246.61
2018-03-12,3236.39
2018-03-13,3227.83
2018-03-14,3217.61
2018-03-15,3232.83
2018-03-16,3239.62
2018-03-19,3232.13
2018-03-20,3261.71
2018-03-21,3276.55
2018-03-22,3288.83
2018-03-23,3291.25
2018-03-26,3296.33
2018-03-27,3307.16
2018-03-28,3332.64
2018-03-29,3366.85
2018-04-03,3366.85
2018-04-04,3371.56
2018-04-05,3388.71
2018-04-06,3392.94
2018-04-09,3395.78
2018-04-10,3400.78
2018-04-11,3402.35
2018-04-12,3411.32
2018-04-13,3429.62
2018-04-16,3429.23
2018-04-17,3430.46
2018-04-18,3437.55
2018-04-19,3437.08
2018-04-20,3439.1
2018-04-23,3451.32
2018-04-24,3466.6
2018-04-25,3463.21
2018-04-26,3463.96
2018-04-27,3471.39
2018-04-30,3489.45
2018-05-02,3485.66
2018-05-03,3479.34
2018-05-04,3478.03
2018-05-07,3485.83
2018-05-08,3479.93
2018-05-09,3480.53
2018-05-10,3462.83
2018-05-11,3455.97
2018-05-14,3423.78
2018-05-15,3407.34
2018-05-16,3392.32
2018-05-17,3395.11
2018-05-18,3384.02
2018-05-21,3326.16
2018-05-22,3320.96
2018-05-23,3309.73
2018-05-24,3295.62
2018-05-28,3294.31
2018-05-29,3277.55
2018-05-30,3194.2
2018-05-31,3167.48
2018-06-01,3192.3
2018-06-04,3173.26
2018-06-05,3115.9
2018-06-06,3105.09
2018-06-07,3076.48
2018-06-08,3038.41
2018-06-11,3011.66
2018-06-12,2991.64
2018-06-13,2984.41
2018-06-14,2989.68
2018-06-18,2973.55
2018-06-19,2929.99
2018-06-20,2931.23
2018-06-21,2895.88
2018-06-22,2918.27
2018-06-25,2885.77
2018-06-26,2875.39
2018-06-27,2878.76
2018-06-28,2880.63
2018-06-29,2879.43
2018-07-03,2881.03
2018-07-04,2844.36
2018-07-05,2839.26
2018-07-06,2921.69
2018-07-09,2926.16
2018-07-10,2943.15
2018-07-11,2903.77
2018-07-12,2958.74
2018-07-13,2946.25
2018-07-16,2946.07
2018-07-17,2947.41
2018-07-18,2933.89
2018-07-19,2942.14
2018-07-20,2940.77
2018-07-23,2941.21
2018-07-24,2942.85
2018-07-25,2938.32
2018-07-26,2928.9
2018-07-27,2932.77
2018-07-30,2932.01
2018-07-31,2931.19
2018-08-01,2930.55
2018-08-02,2935.96
2018-08-03,2935.75
2018-08-06,2936.71
2018-08-07,2940.98
2018-08-08,2942.81
2018-08-09,2945.18
2018-08-10,2944.38
2018-08-13,2897.67
2018-08-14,2905.57
2018-08-15,2933.99
2018-08-16,2934.39
2018-08-17,2942.89
2018-08-20,2941.03
2018-08-22,2944.87
2018-08-23,2944.62
2018-08-24,2939.86
2018-08-27,2943.67
2018-08-28,2926.28
2018-08-29,2917.92
2018-08-30,2902.29
2018-08-31,2897.53
2018-09-03,2889.2
2018-09-04,2878.92
2018-09-05,2878.26
2018-09-06,2887.09
2018-09-07,2871.06
2018-09-10,2866.88
2018-09-11,2879.03
2018-09-12,2853.21
2018-09-13,2864.56
2018-09-14,2875.81
2018-09-17,2901.83
2018-09-18,2901.63
2018-09-19,2897.36
2018-09-20,2892.11
2018-09-24,2895.39
2018-09-25,2938.54
2018-09-26,2954.7
2018-09-27,2966.2
2018-09-28,3001.01
2018-10-01,3040.14
2018-10-02,3052.85
2018-10-03,3027.96
2018-10-04,3021.01
2018-10-05,3052.31
2018-10-08,3052.1
2018-10-09,3052.9
2018-10-10,3040.24
2018-10-11,3048.99
2018-10-12,3006.86
2018-10-15,2976.53
2018-10-16,2961.2
2018-10-17,2997.9
2018-10-18,2975.28
2018-10-19,2974.02
2018-10-22,2952.18
2018-10-23,2924.66
2018-10-24,2920.57
2018-10-25,2935.85
2018-10-26,2928.07
2018-10-29,2884.12
2018-10-30,2852.83
2018-10-31,2844.78
2018-11-01,2837.75
2018-11-02,2837.75
2018-11-05,2844.54
2018-11-06,2814.65
2018-11-07,2809.32
2018-11-08,2807.63
2018-11-09,2812.3
2018-11-12,2758.67
2018-11-13,2787.63
2018-11-14,2784.24
2018-11-15,2778.39
2018-11-16,2721.32
2018-11-19,2736.03
2018-11-20,2688.08
2018-11-21,2685.56
2018-11-22,2640.62
2018-11-23,2639.73
2018-11-26,2667.33
2018-11-27,2666.81
2018-11-28,2644.78
2018-11-29,2629.71
2018-11-30,2629.54
2018-12-03,2645.35
2018-12-04,2607.76
2018-12-05,2632.39
2018-12-06,2608.42
2018-12-10,2612.42
2018-12-10,2220.41
2018-12-11,2608.41
2018-12-12,2594.04
2018-12-13,2575.79
2018-12-14,2569.95
2018-12-17,2543.4
2018-12-18,2529.92
2018-12-19,2521.42
2018-12-20,2525.51
2018-12-21,2539.06
2018-12-24,2548.74
2018-12-27,2587.4
2018-12-28,2572.4
2018-12-31,2572.22
2019-01-02,2589.55
2019-01-03,2571.35
2019-01-04,2581.85
2019-01-08,2581.46
2019-01-09,2582.7
2019-01-10,2574.28
2019-01-11,2573.42
2019-01-14,2561.63
2019-01-15,2567.88
2019-01-16,2575.99
2019-01-17,2564.66
2019-01-18,2556.28
2019-01-21,2557.62
2019-01-22,2510.38
2019-01-23,2502.33
2019-01-24,2515.7
2019-01-25,2511.84
2019-01-28,2496.91
2019-01-29,2496.71
2019-01-30,2498.24
2019-01-31,2503.85
2019-02-04,2500.49
2019-02-05,2486.67
2019-02-06,2484.1
2019-02-07,2502.17
2019-02-08,2485.56
2019-02-11,2491.26
2019-02-12,2488.65
2019-02-13,2487.8
2019-02-14,2485.53
2019-02-15,2492.92
2019-02-18,2497.93
2019-02-19,2481.91
2019-02-20,2496.01
2019-02-21,2493.23
2019-02-22,2493.23
2019-02-25,2499.28
2019-02-26,2490.85
2019-02-27,2460.74
2019-02-28,2479.04
2019-03-01,2482.1
2019-03-04,2494.27
2019-03-05,2479.96
2019-03-07,2480.56
2019-03-08,2476.55
2019-03-11,2478.24
2019-03-12,2465.74
2019-03-13,2462.57
2019-03-14,2459.59
2019-03-15,2454.34
2019-03-18,2451.14
2019-03-19,2460.73
2019-03-20,2434.25
2019-03-21,2435.94
2019-03-22,2440.56
2019-03-25,2447.45
2019-03-26,2460.9
2019-03-27,2450.62
2019-03-28,2419.49
2019-03-29,2454.51
2019-04-01,2449.72
2019-04-02,2442.2
2019-04-03,2439.85
2019-04-04,2440.18
2019-04-05,2444.43
2019-04-08,2414.74
2019-04-09,2412.25
2019-04-10,2411.87
2019-04-11,2415.23
2019-04-12,2405.83
2019-04-15,2400.35
2019-04-16,2396.18
2019-04-17,2401.11
2019-04-18,2391.97
2019-04-23,2391.97
2019-04-24,2395.37
2019-04-25,2384.59
2019-04-26,2384.59
2019-04-29,2388.52
2019-04-30,2344.32
2019-05-02,2337.03
2019-05-06,2333.36
2019-05-07,2337.75
2019-05-08,2292.21
2019-05-09,2349.11
2019-05-10,2340.78
2019-05-13,2328.95
2019-05-15,2389.63
2019-05-17,2415.22
2019-05-17,2415.22
2019-05-20,2434.14
2019-05-21,2421.99
2019-05-22,2448.48
2019-05-23,2459.27
2019-05-24,2456.69
2019-05-28,2444.06
2019-05-28,2445.22
2019-05-29,2444.16
2019-05-30,2462.32
2019-05-31,2461.06
2019-06-03,2465.63
2019-06-04,2451.81
2019-06-06,2451.81
2019-06-07,2463.83
2019-06-10,2431.62
2019-06-11,2422.03
2019-06-12,2422.68
2019-06-13,2414.11
2019-06-14,2401.96
2019-06-17,2394.86
2019-06-18,2397.95
2019-06-19,2398.06
2019-06-20,2389.54
2019-06-21,2383.88
2019-06-24,2386.74
2019-06-25,2380.91
2019-06-26,2370.97
2019-06-27,2372.99
2019-06-28,2394.82
2019-07-01,2368.42
2019-07-02,2359.82
2019-07-03,2324.61
2019-07-04,2325
